Index,Angle,Y
2.479,37.18,1748
2.480,37.21,1748
2.482,37.24,1748
2.484,37.27,1748
2.486,37.29,1748
2.488,37.32,1748
2.490,37.35,1748
2.492,37.38,1748
2.494,37.41,1748
2.496,37.44,1748
2.498,37.47,1748
2.500,37.50,1748
2.502,37.53,1748
2.504,37.56,1748
2.506,37.59,1748
2.508,37.62,1748
2.510,37.65,1748
2.512,37.68,1748
2.514,37.71,1747
2.516,37.73,1747
2.518,37.76,1747
2.520,37.79,1747
2.521,37.82,1747
2.523,37.85,1747
2.525,37.88,1747
2.527,37.91,1747
2.529,37.94,1747
2.531,37.97,1747
2.533,38.00,1747
2.535,38.03,1746
2.537,38.06,1746
2.539,38.09,1746
2.541,38.12,1746
2.543,38.14,1746
2.545,38.17,1746
2.547,38.20,1745
2.549,38.23,1746
2.551,38.26,1745
2.553,38.29,1745
2.555,38.32,1745
2.557,38.35,1745
2.559,38.38,1744
2.561,38.41,1744
2.563,38.44,1744
2.564,38.47,1744
2.566,38.50,1744
2.568,38.53,1743
2.570,38.55,1743
2.572,38.58,1743
2.574,38.61,1743
2.576,38.64,1742
2.578,38.67,1742
2.580,38.70,1742
2.582,38.73,1742
2.584,38.76,1741
2.586,38.79,1741
2.588,38.82,1741
2.590,38.85,1741
2.592,38.88,1740
2.594,38.91,1740
2.596,38.94,1740
2.598,38.96,1740
2.600,38.99,1739
2.602,39.02,1739
2.604,39.05,1739
2.605,39.08,1738
2.607,39.11,1738
2.609,39.14,1738
2.611,39.17,1737
2.613,39.20,1737
2.615,39.23,1737
2.617,39.26,1736
2.619,39.29,1736
2.621,39.32,1736
2.623,39.35,1735
2.625,39.38,1735
2.627,39.40,1734
2.629,39.43,1734
2.631,39.46,1734
2.633,39.49,1733
2.635,39.52,1733
2.637,39.55,1733
2.639,39.58,1732
2.641,39.61,1732
2.643,39.64,1731
2.645,39.67,1731
2.646,39.70,1730
2.648,39.73,1730
2.650,39.76,1730
2.652,39.79,1729
2.654,39.81,1729
2.656,39.84,1728
2.658,39.87,1728
2.660,39.90,1727
2.662,39.93,1727
2.664,39.96,1727
2.666,39.99,1726
2.668,40.02,1726
2.670,40.05,1725
2.672,40.08,1725
2.674,40.11,1724
2.676,40.14,1724
2.678,40.17,1723
2.680,40.20,1723
2.682,40.22,1722
2.684,40.25,1722
2.686,40.28,1721
2.688,40.31,1721
2.689,40.34,1720
2.691,40.37,1719
2.693,40.40,1719
2.695,40.43,1718
2.697,40.46,1718
2.699,40.49,1717
2.701,40.52,1717
2.703,40.55,1716
2.705,40.58,1715
2.707,40.61,1715
2.709,40.63,1714
2.711,40.66,1714
2.713,40.69,1713
2.715,40.72,1713
2.717,40.75,1712
2.719,40.78,1711
2.721,40.81,1711
2.723,40.84,1710
2.725,40.87,1709
2.727,40.90,1709
2.729,40.93,1708
2.730,40.96,1708
2.732,40.99,1707
2.734,41.02,1706
2.736,41.04,1706
2.738,41.07,1705
2.740,41.10,1704
2.742,41.13,1704
2.744,41.16,1703
2.746,41.19,1702
2.748,41.22,1702
2.750,41.25,1701
2.752,41.28,1700
2.754,41.31,1699
2.756,41.34,1699
2.758,41.37,1698
2.760,41.40,1697
2.762,41.43,1697
2.764,41.46,1696
2.766,41.48,1695
2.768,41.51,1694
2.770,41.54,1694
2.771,41.57,1693
2.773,41.60,1692
2.775,41.63,1691
2.777,41.66,1691
2.779,41.69,1690
2.781,41.72,1689
2.783,41.75,1688
2.785,41.78,1687
2.787,41.81,1687
2.789,41.84,1686
2.791,41.87,1685
2.793,41.89,1684
2.795,41.92,1684
2.797,41.95,1683
2.799,41.98,1682
2.801,42.01,1681
2.803,42.04,1680
2.805,42.07,1679
2.807,42.10,1679
2.809,42.13,1678
2.811,42.16,1677
2.813,42.19,1676
2.814,42.22,1675
2.816,42.25,1674
2.818,42.28,1673
2.820,42.30,1673
2.822,42.33,1672
2.824,42.36,1671
2.826,42.39,1670
2.828,42.42,1669
2.830,42.45,1668
2.832,42.48,1667
2.834,42.51,1666
2.836,42.54,1665
2.838,42.57,1664
2.840,42.60,1663
2.842,42.63,1663
2.844,42.66,1662
2.846,42.69,1661
2.848,42.71,1660
2.850,42.74,1659
2.852,42.77,1658
2.854,42.80,1657
2.855,42.83,1656
2.857,42.86,1655
2.859,42.89,1654
2.861,42.92,1653
2.863,42.95,1653
2.865,42.98,1651
2.867,43.01,1650
2.869,43.04,1649
2.871,43.07,1648
2.873,43.10,1647
2.875,43.13,1646
2.877,43.15,1645
2.879,43.18,1644
2.881,43.21,1643
2.883,43.24,1642
2.885,43.27,1641
2.887,43.30,1640
2.889,43.33,1639
2.891,43.36,1637
2.893,43.39,1636
2.895,43.42,1635
2.896,43.45,1634
2.898,43.48,1633
2.900,43.51,1632
2.902,43.54,1631
2.904,43.56,1630
2.906,43.59,1629
2.908,43.62,1628
2.910,43.65,1627
2.912,43.68,1625
2.914,43.71,1625
2.916,43.74,1623
2.918,43.77,1622
2.920,43.80,1621
2.922,43.83,1620
2.924,43.86,1619
2.926,43.89,1618
2.928,43.92,1616
2.930,43.95,1615
2.932,43.97,1614
2.934,44.00,1613
2.936,44.03,1612
2.938,44.06,1610
2.939,44.09,1609
2.941,44.12,1608
2.943,44.15,1610
2.945,44.18,1608
2.947,44.21,1604
2.949,44.24,1603
2.951,44.27,1602
2.953,44.30,1601
2.955,44.33,1600
2.957,44.36,1598
2.959,44.38,1597
2.961,44.41,1596
2.963,44.44,1595
2.965,44.47,1593
2.967,44.50,1592
2.969,44.53,1591
2.971,44.56,1589
2.973,44.59,1588
2.975,44.62,1587
2.977,44.65,1585
2.979,44.68,1584
2.980,44.71,1583
2.982,44.74,1582
2.984,44.77,1580
2.986,44.79,1579
2.988,44.82,1578
2.990,44.85,1576
2.992,44.88,1575
2.994,44.91,1574
2.996,44.94,1572
2.998,44.97,1571
3.000,45.00,1699
3.002,45.03,1700
3.004,45.06,1701
3.006,45.09,1703
3.008,45.12,1704
3.010,45.15,1705
3.012,45.18,1706
3.014,45.21,1707
3.016,45.23,1709
3.018,45.26,1710
3.020,45.29,1711
3.021,45.32,1712
3.023,45.35,1713
3.025,45.38,1714
3.027,45.41,1716
3.029,45.44,1717
3.031,45.47,1718
3.033,45.50,1719
3.035,45.53,1720
3.037,45.56,1721
3.039,45.59,1722
3.041,45.62,1723
3.043,45.64,1724
3.045,45.67,1725
3.047,45.70,1726
3.049,45.73,1728
3.051,45.76,1729
3.053,45.79,1730
3.055,45.82,1731
3.057,45.85,1732
3.059,45.88,1733
3.061,45.91,1734
3.063,45.94,1735
3.064,45.97,1736
3.066,46.00,1737
3.068,46.03,1738
3.070,46.05,1739
3.072,46.08,1740
3.074,46.11,1741
3.076,46.14,1742
3.078,46.17,1743
3.080,46.20,1744
3.082,46.23,1745
3.084,46.26,1746
3.086,46.29,1747
3.088,46.32,1748
3.090,46.35,1749
3.092,46.38,1750
3.094,46.41,1751
3.096,46.44,1752
3.098,46.46,1753
3.100,46.49,1754
3.102,46.52,1755
3.104,46.55,1756
3.105,46.58,1757
3.107,46.61,1758
3.109,46.64,1758
3.111,46.67,1759
3.113,46.70,1760
3.115,46.73,1761
3.117,46.76,1762
3.119,46.79,1763
3.121,46.82,1764
3.123,46.85,1765
3.125,46.88,1766
3.127,46.90,1766
3.129,46.93,1767
3.131,46.96,1768
3.133,46.99,1769
3.135,47.02,1770
3.137,47.05,1771
3.139,47.08,1772
3.141,47.11,1772
3.143,47.14,1773
3.145,47.17,1774
3.146,47.20,1775
3.148,47.23,1776
3.150,47.26,1777
3.152,47.29,1777
3.154,47.31,1778
3.156,47.34,1779
3.158,47.37,1780
3.160,47.40,1781
3.162,47.43,1781
3.164,47.46,1782
3.166,47.49,1783
3.168,47.52,1784
3.170,47.55,1784
3.172,47.58,1785
3.174,47.61,1786
3.176,47.64,1787
3.178,47.67,1787
3.180,47.70,1788
3.182,47.72,1789
3.184,47.75,1790
3.186,47.78,1790
3.188,47.81,1791
3.189,47.84,1792
3.191,47.87,1792
3.193,47.90,1793
3.195,47.93,1794
3.197,47.96,1794
3.199,47.99,1795
3.201,48.02,1796
3.203,48.05,1797
3.205,48.08,1797
3.207,48.11,1798
3.209,48.13,1799
3.211,48.16,1799
3.213,48.19,1800
3.215,48.22,1801
3.217,48.25,1801
3.219,48.28,1802
3.221,48.31,1802
3.223,48.34,1803
3.225,48.37,1804
3.227,48.40,1804
3.229,48.43,1805
3.230,48.46,1805
3.232,48.49,1806
3.234,48.52,1807
3.236,48.54,1807
3.238,48.57,1808
3.240,48.60,1808
3.242,48.63,1809
3.244,48.66,1809
3.246,48.69,1810
3.248,48.72,1811
3.250,48.75,1811
3.252,48.78,1812
3.254,48.81,1812
3.256,48.84,1813
3.258,48.87,1813
3.260,48.90,1814
3.262,48.93,1814
3.264,48.96,1815
3.266,48.98,1815
3.268,49.01,1816
3.270,49.04,1816
3.271,49.07,1817
3.273,49.10,1817
3.275,49.13,1818
3.277,49.16,1818
3.279,49.19,1819
3.281,49.22,1819
3.283,49.25,1820
3.285,49.28,1820
3.287,49.31,1821
3.289,49.34,1821
3.291,49.37,1821
3.293,49.39,1822
3.295,49.42,1822
3.297,49.45,1823
3.299,49.48,1823
3.301,49.51,1824
3.303,49.54,1824
3.305,49.57,1824
3.307,49.60,1825
3.309,49.63,1825
3.311,49.66,1826
3.313,49.69,1826
3.314,49.72,1826
3.316,49.75,1827
3.318,49.78,1827
3.320,49.80,1828
3.322,49.83,1828
3.324,49.86,1828
3.326,49.89,1829
3.328,49.92,1829
3.330,49.95,1829
3.332,49.98,1830
3.334,50.01,1830
3.336,50.04,1830
3.338,50.07,1831
3.340,50.10,1831
3.342,50.13,1831
3.344,50.16,1832
3.346,50.19,1832
3.348,50.21,1832
3.350,50.24,1832
3.352,50.27,1833
3.354,50.30,1833
3.355,50.33,1833
3.357,50.36,1834
3.359,50.39,1834
3.361,50.42,1834
3.363,50.45,1834
3.365,50.48,1835
3.367,50.51,1835
3.369,50.54,1835
3.371,50.57,1835
3.373,50.60,1836
3.375,50.63,1836
3.377,50.65,1836
3.379,50.68,1836
3.381,50.71,1836
3.383,50.74,1837
3.385,50.77,1837
3.387,50.80,1837
3.389,50.83,1837
3.391,50.86,1837
3.393,50.89,1838
3.395,50.92,1838
3.396,50.95,1838
3.398,50.98,1838
3.400,51.01,1838
3.402,51.04,1838
3.404,51.06,1839
3.406,51.09,1839
3.408,51.12,1839
3.410,51.15,1839
3.412,51.18,1839
3.414,51.21,1839
3.416,51.24,1839
3.418,51.27,1839
3.420,51.30,1840
3.422,51.33,1840
3.424,51.36,1840
3.426,51.39,1840
3.428,51.42,1840
3.430,51.45,1840
3.432,51.47,1840
3.434,51.50,1840
3.436,51.53,1840
3.438,51.56,1840
3.439,51.59,1840
3.441,51.62,1840
3.443,51.65,1840
3.445,51.68,1840
3.447,51.71,1840
3.449,51.74,1841
3.451,51.77,1841
3.453,51.80,1841
3.455,51.83,1841
3.457,51.86,1841
3.459,51.88,1841
3.461,51.91,1841
3.463,51.94,1841
3.465,51.97,1841
3.467,52.00,1841
3.469,52.03,1841
3.471,52.06,1840
3.473,52.09,1840
3.475,52.12,1840
3.477,52.15,1840
3.479,52.18,1840
3.480,52.21,1840
3.482,52.24,1840
3.484,52.27,1840
3.486,52.29,1840
3.488,52.32,1840
3.490,52.35,1840
3.492,52.38,1840
3.494,52.41,1840
3.496,52.44,1840
3.498,52.47,1840
3.500,52.50,1840
3.502,52.53,1839
3.504,52.56,1839
3.506,52.59,1839
3.508,52.62,1839
3.510,52.65,1839
3.512,52.68,1839
3.514,52.71,1839
3.516,52.73,1839
3.518,52.76,1838
3.520,52.79,1838
3.521,52.82,1838
3.523,52.85,1838
3.525,52.88,1838
3.527,52.91,1838
3.529,52.94,1837
3.531,52.97,1837
3.533,53.00,1837
3.535,53.03,1837
3.537,53.06,1837
3.539,53.09,1836
3.541,53.12,1836
3.543,53.14,1836
3.545,53.17,1836
3.547,53.20,1836
3.549,53.23,1835
3.551,53.26,1835
3.553,53.29,1835
3.555,53.32,1835
3.557,53.35,1834
3.559,53.38,1834
3.561,53.41,1834
3.563,53.44,1834
3.564,53.47,1833
3.566,53.50,1833
3.568,53.53,1833
3.570,53.55,1833
3.572,53.58,1832
3.574,53.61,1832
3.576,53.64,1832
3.578,53.67,1831
3.580,53.70,1831
3.582,53.73,1831
3.584,53.76,1830
3.586,53.79,1830
3.588,53.82,1830
3.590,53.85,1829
3.592,53.88,1829
3.594,53.91,1829
3.596,53.94,1828
3.598,53.96,1828
3.600,53.99,1828
3.602,54.02,1827
3.604,54.05,1827
3.605,54.08,1827
3.607,54.11,1826
3.609,54.14,1826
3.611,54.17,1825
3.613,54.20,1825
3.615,54.23,1825
3.617,54.26,1824
3.619,54.29,1824
3.621,54.32,1823
3.623,54.35,1823
3.625,54.38,1823
3.627,54.40,1822
3.629,54.43,1822
3.631,54.46,1821
3.633,54.49,1821
3.635,54.52,1820
3.637,54.55,1820
3.639,54.58,1819
3.641,54.61,1819
3.643,54.64,1818
3.645,54.67,1818
3.646,54.70,1817
3.648,54.73,1817
3.650,54.76,1817
3.652,54.79,1816
3.654,54.81,1816
3.656,54.84,1815
3.658,54.87,1815
3.660,54.90,1814
3.662,54.93,1814
3.664,54.96,1813
3.666,54.99,1812
3.668,55.02,1812
3.670,55.05,1811
3.672,55.08,1811
3.674,55.11,1810
3.676,55.14,1810
3.678,55.17,1809
3.680,55.20,1808
3.682,55.22,1808
3.684,55.25,1807
3.686,55.28,1807
3.688,55.31,1806
3.689,55.34,1806
3.691,55.37,1805
3.693,55.40,1804
3.695,55.43,1804
3.697,55.46,1803
3.699,55.49,1803
3.701,55.52,1802
3.703,55.55,1801
3.705,55.58,1801
3.707,55.61,1800
3.709,55.63,1799
3.711,55.66,1799
3.713,55.69,1798
3.715,55.72,1797
3.717,55.75,1797
3.719,55.78,1796
3.721,55.81,1795
3.723,55.84,1795
3.725,55.87,1794
3.727,55.90,1793
3.729,55.93,1793
3.730,55.96,1792
3.732,55.99,1791
3.734,56.02,1791
3.736,56.04,1790
3.738,56.07,1789
3.740,56.10,1788
3.742,56.13,1788
3.744,56.16,1787
3.746,56.19,1786
3.748,56.22,1785
3.750,56.25,1785
3.752,56.28,1784
3.754,56.31,1783
3.756,56.34,1782
3.758,56.37,1782
3.760,56.40,1781
3.762,56.43,1780
3.764,56.46,1779
3.766,56.48,1778
3.768,56.51,1778
3.770,56.54,1777
3.771,56.57,1776
3.773,56.60,1775
3.775,56.63,1774
3.777,56.66,1774
3.779,56.69,1773
3.781,56.72,1772
3.783,56.75,1771
3.785,56.78,1770
3.787,56.81,1769
3.789,56.84,1768
3.791,56.87,1768
3.793,56.89,1767
3.795,56.92,1766
3.797,56.95,1765
3.799,56.98,1764
3.801,57.01,1763
3.803,57.04,1762
3.805,57.07,1761
3.807,57.10,1760
3.809,57.13,1760
3.811,57.16,1759
3.813,57.19,1758
3.814,57.22,1757
3.816,57.25,1756
3.818,57.28,1755
3.820,57.30,1754
3.822,57.33,1753
3.824,57.36,1752
3.826,57.39,1751
3.828,57.42,1750
3.830,57.45,1749
3.832,57.48,1748
3.834,57.51,1747
3.836,57.54,1746
3.838,57.57,1745
3.840,57.60,1744
3.842,57.63,1743
3.844,57.66,1742
3.846,57.69,1741
3.848,57.71,1740
3.850,57.74,1739
3.852,57.77,1738
3.854,57.80,1737
3.855,57.83,1736
3.857,57.86,1735
3.859,57.89,1734
3.861,57.92,1733
3.863,57.95,1732
3.865,57.98,1731
3.867,58.01,1730
3.869,58.04,1729
3.871,58.07,1728
3.873,58.10,1727
3.875,58.13,1726
3.877,58.15,1725
3.879,58.18,1724
3.881,58.21,1722
3.883,58.24,1721
3.885,58.27,1720
3.887,58.30,1719
3.889,58.33,1718
3.891,58.36,1717
3.893,58.39,1716
3.895,58.42,1715
3.896,58.45,1714
3.898,58.48,1712
3.900,58.51,1711
3.902,58.54,1710
3.904,58.56,1709
3.906,58.59,1708
3.908,58.62,1707
3.910,58.65,1705
3.912,58.68,1704
3.914,58.71,1703
3.916,58.74,1702
3.918,58.77,1701
3.920,58.80,1699
3.922,58.83,1698
3.924,58.86,1697
3.926,58.89,1696
3.928,58.92,1695
3.930,58.95,1693
3.932,58.97,1692
3.934,59.00,1691
3.936,59.03,1690
3.938,59.06,1688
3.939,59.09,1687
3.941,59.12,1686
3.943,59.15,1685
3.945,59.18,1683
3.947,59.21,1682
3.949,59.24,1681
3.951,59.27,1679
3.953,59.30,1678
3.955,59.33,1677
3.957,59.36,1676
3.959,59.38,1674
3.961,59.41,1673
3.963,59.44,1672
3.965,59.47,1670
3.967,59.50,1670
3.969,59.53,1668
3.971,59.56,1666
3.973,59.59,1665
3.975,59.62,1664
3.977,59.65,1662
3.979,59.68,1661
3.980,59.71,1660
3.982,59.74,1658
3.984,59.77,1657
3.986,59.79,1655
3.988,59.82,1654
3.990,59.85,1653
3.992,59.88,1651
3.994,59.91,1650
3.996,59.94,1648
3.998,59.97,1647
4.000,60.00,1830
4.002,60.03,1831
4.004,60.06,1832
4.006,60.09,1833
4.008,60.12,1834
4.010,60.15,1835
4.012,60.18,1836
4.014,60.21,1838
4.016,60.23,1839
4.018,60.26,1840
4.020,60.29,1841
4.021,60.32,1842
4.023,60.35,1843
4.025,60.38,1844
4.027,60.41,1845
4.029,60.44,1846
4.031,60.47,1847
4.033,60.50,1849
4.035,60.53,1850
4.037,60.56,1851
4.039,60.59,1852
4.041,60.62,1853
4.043,60.64,1854
4.045,60.67,1855
4.047,60.70,1856
4.049,60.73,1857
4.051,60.76,1858
4.053,60.79,1859
4.055,60.82,1860
4.057,60.85,1861
4.059,60.88,1862
4.061,60.91,1863
4.063,60.94,1864
4.064,60.97,1865
4.066,61.00,1866
4.068,61.03,1867
4.070,61.05,1868
4.072,61.08,1869
4.074,61.11,1870
4.076,61.14,1871
4.078,61.17,1872
4.080,61.20,1873
4.082,61.23,1874
4.084,61.26,1875
4.086,61.29,1876
4.088,61.32,1877
4.090,61.35,1878
4.092,61.38,1878
4.094,61.41,1879
4.096,61.44,1880
4.098,61.46,1881
4.100,61.49,1882
4.102,61.52,1883
4.104,61.55,1884
4.105,61.58,1885
4.107,61.61,1886
4.109,61.64,1886
4.111,61.67,1887
4.113,61.70,1888
4.115,61.73,1889
4.117,61.76,1890
4.119,61.79,1891
4.121,61.82,1892
4.123,61.85,1892
4.125,61.88,1893
4.127,61.90,1894
4.129,61.93,1895
4.131,61.96,1896
4.133,61.99,1897
4.135,62.02,1897
4.137,62.05,1898
4.139,62.08,1899
4.141,62.11,1900
4.143,62.14,1900
4.145,62.17,1901
4.146,62.20,1902
4.148,62.23,1903
4.150,62.26,1904
4.152,62.29,1904
4.154,62.31,1905
4.156,62.34,1906
4.158,62.37,1907
4.160,62.40,1907
4.162,62.43,1908
4.164,62.46,1909
4.166,62.49,1909
4.168,62.52,1910
4.170,62.55,1911
4.172,62.58,1912
4.174,62.61,1912
4.176,62.64,1913
4.178,62.67,1914
4.180,62.70,1914
4.182,62.72,1915
4.184,62.75,1916
4.186,62.78,1916
4.188,62.81,1917
4.189,62.84,1918
4.191,62.87,1918
4.193,62.90,1919
4.195,62.93,1920
4.197,62.96,1920
4.199,62.99,1921
4.201,63.02,1922
4.203,63.05,1922
4.205,63.08,1923
4.207,63.11,1924
4.209,63.13,1924
4.211,63.16,1925
4.213,63.19,1925
4.215,63.22,1926
4.217,63.25,1927
4.219,63.28,1927
4.221,63.31,1928
4.223,63.34,1928
4.225,63.37,1929
4.227,63.40,1929
4.229,63.43,1930
4.230,63.46,1931
4.232,63.49,1931
4.234,63.52,1932
4.236,63.54,1932
4.238,63.57,1933
4.240,63.60,1933
4.242,63.63,1934
4.244,63.66,1934
4.246,63.69,1935
4.248,63.72,1935
4.250,63.75,1936
4.252,63.78,1936
4.254,63.81,1937
4.256,63.84,1937
4.258,63.87,1938
4.260,63.90,1938
4.262,63.93,1939
4.264,63.96,1939
4.266,63.98,1940
4.268,64.01,1940
4.270,64.04,1941
4.271,64.07,1941
4.273,64.10,1942
4.275,64.13,1942
4.277,64.16,1942
4.279,64.19,1943
4.281,64.22,1943
4.283,64.25,1944
4.285,64.28,1944
4.287,64.31,1944
4.289,64.34,1945
4.291,64.37,1945
4.293,64.39,1946
4.295,64.42,1946
4.297,64.45,1946
4.299,64.48,1947
4.301,64.51,1947
4.303,64.54,1947
4.305,64.57,1948
4.307,64.60,1948
4.309,64.63,1949
4.311,64.66,1949
4.313,64.69,1949
4.314,64.72,1950
4.316,64.75,1950
4.318,64.78,1950
4.320,64.80,1951
4.322,64.83,1951
4.324,64.86,1951
4.326,64.89,1952
4.328,64.92,1952
4.330,64.95,1952
4.332,64.98,1952
4.334,65.01,1953
4.336,65.04,1953
4.338,65.07,1953
4.340,65.10,1954
4.342,65.13,1954
4.344,65.16,1954
4.346,65.19,1954
4.348,65.21,1955
4.350,65.24,1955
4.352,65.27,1955
4.354,65.30,1955
4.355,65.33,1955
4.357,65.36,1956
4.359,65.39,1956
4.361,65.42,1956
4.363,65.45,1956
4.365,65.48,1957
4.367,65.51,1957
4.369,65.54,1957
4.371,65.57,1957
4.373,65.60,1957
4.375,65.63,1958
4.377,65.65,1958
4.379,65.68,1958
4.381,65.71,1958
4.383,65.74,1958
4.385,65.77,1958
4.387,65.80,1958
4.389,65.83,1959
4.391,65.86,1959
4.393,65.89,1959
4.395,65.92,1959
4.396,65.95,1959
4.398,65.98,1959
4.400,66.01,1959
4.402,66.04,1959
4.404,66.06,1960
4.406,66.09,1960
4.408,66.12,1960
4.410,66.15,1960
4.412,66.18,1960
4.414,66.21,1960
4.416,66.24,1960
4.418,66.27,1960
4.420,66.30,1960
4.422,66.33,1960
4.424,66.36,1960
4.426,66.39,1960
4.428,66.42,1960
4.430,66.45,1960
4.432,66.47,1960
4.434,66.50,1960
4.436,66.53,1961
4.438,66.56,1961
4.439,66.59,1961
4.441,66.62,1961
4.443,66.65,1961
4.445,66.68,1961
4.447,66.71,1961
4.449,66.74,1961
4.451,66.77,1960
4.453,66.80,1960
4.455,66.83,1960
4.457,66.86,1960
4.459,66.88,1960
4.461,66.91,1960
4.463,66.94,1960
4.465,66.97,1960
4.467,67.00,1960
4.469,67.03,1960
4.471,67.06,1960
4.473,67.09,1960
4.475,67.12,1960
4.477,67.15,1960
4.479,67.18,1960
4.480,67.21,1960
4.482,67.24,1959
4.484,67.27,1959
4.486,67.29,1959
4.488,67.32,1959
4.490,67.35,1959
4.492,67.38,1959
4.494,67.41,1959
4.496,67.44,1959
4.498,67.47,1958
4.500,67.50,1958
4.502,67.53,1958
4.504,67.56,1958
4.506,67.59,1958
4.508,67.62,1958
4.510,67.65,1958
4.512,67.68,1957
4.514,67.71,1957
4.516,67.73,1957
4.518,67.76,1957
4.520,67.79,1957
4.521,67.82,1956
4.523,67.85,1956
4.525,67.88,1956
4.527,67.91,1956
4.529,67.94,1956
4.531,67.97,1955
4.533,68.00,1955
4.535,68.03,1955
4.537,68.06,1955
4.539,68.09,1954
4.541,68.12,1954
4.543,68.14,1954
4.545,68.17,1954
4.547,68.20,1953
4.549,68.23,1953
4.551,68.26,1953
4.553,68.29,1952
4.555,68.32,1952
4.557,68.35,1952
4.559,68.38,1952
4.561,68.41,1951
4.563,68.44,1951
4.564,68.47,1951
4.566,68.50,1950
4.568,68.53,1950
4.570,68.55,1950
4.572,68.58,1949
4.574,68.61,1949
4.576,68.64,1949
4.578,68.67,1948
4.580,68.70,1948
4.582,68.73,1948
4.584,68.76,1947
4.586,68.79,1947
4.588,68.82,1947
4.590,68.85,1946
4.592,68.88,1946
4.594,68.91,1945
4.596,68.94,1945
4.598,68.96,1944
4.600,68.99,1944
4.602,69.02,1944
4.604,69.05,1943
4.605,69.08,1943
4.607,69.11,1942
4.609,69.14,1942
4.611,69.17,1942
4.613,69.20,1941
4.615,69.23,1941
4.617,69.26,1940
4.619,69.29,1940
4.621,69.32,1939
4.623,69.35,1939
4.625,69.38,1938
4.627,69.40,1938
4.629,69.43,1937
4.631,69.46,1937
4.633,69.49,1936
4.635,69.52,1936
4.637,69.55,1935
4.639,69.58,1935
4.641,69.61,1934
4.643,69.64,1934
4.645,69.67,1933
4.646,69.70,1933
4.648,69.73,1932
4.650,69.76,1932
4.652,69.79,1931
4.654,69.81,1931
4.656,69.84,1930
4.658,69.87,1930
4.660,69.90,1929
4.662,69.93,1928
4.664,69.96,1928
4.666,69.99,1927
4.668,70.02,1927
4.670,70.05,1926
4.672,70.08,1925
4.674,70.11,1925
4.676,70.14,1924
4.678,70.17,1924
4.680,70.20,1923
4.682,70.22,1922
4.684,70.25,1922
4.686,70.28,1921
4.688,70.31,1921
4.689,70.34,1920
4.691,70.37,1919
4.693,70.40,1919
4.695,70.43,1918
4.697,70.46,1917
4.699,70.49,1917
4.701,70.52,1916
4.703,70.55,1915
4.705,70.58,1915
4.707,70.61,1914
4.709,70.63,1913
4.711,70.66,1913
4.713,70.69,1912
4.715,70.72,1911
4.717,70.75,1910
4.719,70.78,1910
4.721,70.81,1909
4.723,70.84,1908
4.725,70.87,1908
4.727,70.90,1907
4.729,70.93,1906
4.730,70.96,1905
4.732,70.99,1905
4.734,71.02,1904
4.736,71.04,1903
4.738,71.07,1902
4.740,71.10,1901
4.742,71.13,1901
4.744,71.16,1900
4.746,71.19,1899
4.748,71.22,1898
4.750,71.25,1897
4.752,71.28,1897
4.754,71.31,1896
4.756,71.34,1895
4.758,71.37,1894
4.760,71.40,1893
4.762,71.43,1893
4.764,71.46,1892
4.766,71.48,1891
4.768,71.51,1890
4.770,71.54,1889
4.771,71.57,1888
4.773,71.60,1887
4.775,71.63,1887
4.777,71.66,1886
4.779,71.69,1885
4.781,71.72,1884
4.783,71.75,1883
4.785,71.78,1882
4.787,71.81,1881
4.789,71.84,1880
4.791,71.87,1880
4.793,71.89,1879
4.795,71.92,1878
4.797,71.95,1877
4.799,71.98,1876
4.801,72.01,1875
4.803,72.04,1874
4.805,72.07,1873
4.807,72.10,1872
4.809,72.13,1871
4.811,72.16,1870
4.813,72.19,1869
4.814,72.22,1868
4.816,72.25,1867
4.818,72.28,1866
4.820,72.30,1865
4.822,72.33,1864
4.824,72.36,1863
4.826,72.39,1862
4.828,72.42,1861
4.830,72.45,1860
4.832,72.48,1859
4.834,72.51,1858
4.836,72.54,1857
4.838,72.57,1857
4.840,72.60,1855
4.842,72.63,1856
4.844,72.66,1853
4.846,72.69,1852
4.848,72.71,1851
4.850,72.74,1850
4.852,72.77,1849
4.854,72.80,1848
4.855,72.83,1847
4.857,72.86,1846
4.859,72.89,1845
4.861,72.92,1844
4.863,72.95,1842
4.865,72.98,1841
4.867,73.01,1840
4.869,73.04,1839
4.871,73.07,1838
4.873,73.10,1837
4.875,73.13,1836
4.877,73.15,1835
4.879,73.18,1833
4.881,73.21,1832
4.883,73.24,1831
4.885,73.27,1830
4.887,73.30,1829
4.889,73.33,1828
4.891,73.36,1826
4.893,73.39,1825
4.895,73.42,1824
4.896,73.45,1823
4.898,73.48,1822
4.900,73.51,1820
4.902,73.54,1819
4.904,73.56,1818
4.906,73.59,1817
4.908,73.62,1816
4.910,73.65,1815
4.912,73.68,1813
4.914,73.71,1812
4.916,73.74,1811
4.918,73.77,1810
4.920,73.80,1808
4.922,73.83,1807
4.924,73.86,1806
4.926,73.89,1805
4.928,73.92,1803
4.930,73.95,1802
4.932,73.97,1801
4.934,74.00,1799
4.936,74.03,1798
4.938,74.06,1797
4.939,74.09,1795
4.941,74.12,1795
4.943,74.15,1793
4.945,74.18,1791
4.947,74.21,1790
4.949,74.24,1789
4.951,74.27,1787
4.953,74.30,1786
4.955,74.33,1785
4.957,74.36,1783
4.959,74.38,1782
